molecule_chembl_id,canonical_smiles,standard_value,actual,predicted
CHEMBL5995829,N#Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(F)c(F)c3)ccnc1N2,2.72,inactive,inactive
CHEMBL5996041,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)NCCOCCOCCN4CCOCC4)cc3)n[nH]c2c1,6.1,inactive,active
CHEMBL5996130,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1)c1cccc(C(F)(F)F)c1,90,inactive,inactive
CHEMBL5996184,Nc1ncnc2c1c(-c1cc3cccnc3[nH]1)nn2C1CCC(O)C1,734,inactive,active
CHEMBL5996590,COc1cc2c(Nc3cc(Cl)ccc3Cl)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL5998007,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C(C)(C)C)n1,50,inactive,inactive
CHEMBL5998759,Cn1cc(-c2cc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c(F)cn2)cn1,437,inactive,active
CHEMBL5998768,COc1cc(OC)cc(N(Cc2nccn2S(=O)(=O)N(C)C)c2ccc3ncc(-c4ccncc4)cc3n2)c1,141,inactive,active
CHEMBL5998804,CN1CCN(CCCOc2cc3nccc(Oc4ccc(NC(=O)NC5CC5)c(Cl)c4)c3c3c2OCCO3)CC1,50,inactive,inactive
CHEMBL5998933,CNC(=O)c1ccc2c(Cl)c(-c3cc(C(C)C)n4ncnc(N)c34)[nH]c2c1,8530,inactive,active
CHEMBL5999157,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NC4CC4)ccc3c2Cl)c2c(N)ncnc21,933,inactive,active
CHEMBL5999185,CNCc1ccc2c(Cl)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,5190,inactive,active
CHEMBL5999342,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(OCCO)c5c(c34)OCCO5)c(F)c2)CC1,50,inactive,active
CHEMBL6000262,CNC(=O)c1ccc2cc(-c3csc4ncnc(N)c34)[nH]c2c1,30000,inactive,active
CHEMBL6000329,COCCN(c1cc(OC)cc(OC)c1)c1cc2cc(-c3cnn(C)c3)cnc2cn1,1000,inactive,inactive
CHEMBL6000518,CC(C)(C(N)=O)c1cccc(C(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]ccc34)c2F)c1,394,inactive,inactive
CHEMBL6000551,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4cc(C)no4)c(Cl)c3)c2c2c1OCCO2,275,inactive,active
CHEMBL6000832,CC(C)n1nc(-c2[nH]c3ncccc3c2Cl)c2c(N)nccc21,584,inactive,inactive
CHEMBL6000994,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)OCCOCCOCCOC)cc3)n[nH]c2c1,5.2,inactive,active
CHEMBL6001049,CC(C)n1cc(-c2cc3cccnc3[nH]2)c2c(N)ncnc21,25,inactive,inactive
CHEMBL6001367,COc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL6001469,CC1(C)OB(c2cnc(N)c(-c3ccc(NC(=O)Nc4ccccc4)cc3)c2)OC1(C)C,206,inactive,inactive
CHEMBL6001628,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCN5C(=O)C(C)NC(=O)C5C4)ccc2N3)cc1O,0.692,inactive,inactive
CHEMBL6001638,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cc(B(O)O)cnc3N)cc2)c1,58,inactive,inactive
CHEMBL6001818,O=C(Nc1cccc(Nc2ncccc2-c2ncnc3[nH]cnc23)c1)c1cccc(Cl)c1,590,inactive,active
CHEMBL6002049,N#Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3Cl)ccnc1N2,6.22,inactive,inactive
CHEMBL6002139,Cc1cccc(-c2nc3n(c2-c2ccc4nccc(C(N)=O)c4c2)[C@H]2CC[C@@H]3C2)n1,3048,inactive,inactive
CHEMBL6003293,CC(C)c1cc(-c2cc3ccccc3[nH]2)c2c(N)ncnn12,3000,inactive,active
CHEMBL6003546,CC(C)n1nc(-c2cc3ccc(Br)cc3[nH]2)c2c(N)ncnc21,30000,inactive,active
CHEMBL6004287,CNC(=O)/C=C(/c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)nc2n1,1000,inactive,active
CHEMBL6004337,Cc1cccc(-c2nc3n(c2-c2ccc4nnc(C(N)=O)n4c2)[C@H]2CC[C@@H]3C2)n1,1156,inactive,inactive
CHEMBL6004423,CC(C)(C#N)c1cccc(C(=O)Nc2cc(Nc3ncccc3-c3ncnc4[nH]ccc34)ccc2F)c1,76,inactive,inactive
CHEMBL6004501,Cc1cccc(C(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)c1,118,inactive,inactive
CHEMBL6004518,CSCCOc1cc2ncnc(Nc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL6004640,CC(C)(O)COc1ccc2c(Oc3ccc(Nc4nccc5[nH]cc(-c6ccccc6F)c(=O)c45)cc3F)ccnc2c1,29.5,inactive,inactive
CHEMBL6004682,COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccc(N5CCN6CCC[C@@H]6C5)cc4)nc3n3cnnc23)c1,2.2,inactive,active
CHEMBL6004875,COc1cc(OC)cc(C(CCO)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,631,inactive,inactive
CHEMBL6005367,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4cc5ccccc5o4)ccc3s2)c1,936,inactive,inactive
CHEMBL6005392,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCOCC5)c5c(c34)OCCO5)c(F)c2)CC1,50,inactive,inactive
CHEMBL6005914,COc1cnc2ccc(C(=O)c3cc(NC(=O)Nc4ccc(F)cc4)ccc3F)cc2n1,100,inactive,active
CHEMBL6006057,N#Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(Cl)cc3F)ccnc1N2,1.26,inactive,inactive
CHEMBL6006297,Nc1ncnc2c1c(-c1cc3cccnc3[nH]1)nn2C1CCC(NC(=O)C2CC2)CC1,30000,inactive,inactive
CHEMBL6006564,CC1(C)OB(c2cnc(N)c(-c3cc4cc(NC(=O)Nc5ccccc5)ccc4s3)c2)OC1(C)C,130,inactive,inactive
CHEMBL6006632,COc1ccc(C(=O)Nc2ccc(F)c(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)cc1C(F)(F)F,760,inactive,active
CHEMBL6007126,Cc1cccc(NC(=O)Nc2ccc(-c3nn(CCCN(C)CCCC(=O)NO)c4ncnc(N)c34)cc2)c1,1194,inactive,inactive
CHEMBL6007247,CCN(CCO)Cc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(Cl)cc3F)ccnc1N2,1.31,inactive,inactive
CHEMBL6008102,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1cc(Cl)cc2c1OCOC2,525,inactive,active
CHEMBL6008242,COP(=O)(OC)c1cnc(N)c(-c2ccc(NC(=O)Nc3cc(C(F)(F)F)ccc3F)cc2)c1,115,inactive,inactive
CHEMBL6008339,CN1CCN(CCOc2cc3ncnc(Nc4ccc(NC(=O)NC5CC5)c(Cl)c4)c3c3c2OCCO3)CC1,275,inactive,inactive
CHEMBL6008448,COCCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4ccccc4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL6008538,COCCOc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)c2c2c1OCCO2,50,inactive,active
CHEMBL6008677,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCC3CNC(=O)C3)ccc1N2,5.77,inactive,active
CHEMBL6009138,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCC(C(N)=O)C4)ccc2N3)cc1O,0.33,inactive,inactive
CHEMBL6009206,CN(C)CCOc1ccc2oc3cc(Oc4ccc(CCC(=O)NC5CCCC5)nc4)ccc3c(=O)c2c1,10000,inactive,active
CHEMBL6009255,O=C(Nc1ccc(Oc2ccnc3cc(OCCCN4CCCCC4)c4c(c23)OCCO4)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,50,inactive,inactive
CHEMBL6009366,COCCONC(=O)c1cc2ccc(-c3nn(C(C)(C)C)c4ncnc(N)c34)cc2[nH]1,30000,inactive,active
CHEMBL6009389,COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,10500,inactive,inactive
CHEMBL6011172,COc1cc2c(Nc3c(F)cccc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,50,inactive,inactive
CHEMBL6011463,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C(C)=O)C[C@@H]2C1,525,inactive,inactive
CHEMBL6011542,N#Cc1ccc2c(c1)NC(=O)c1c(Nc3cccc(O)c3)ccnc1N2,6.8,inactive,inactive
CHEMBL6011736,Cc1cccc(NC(=O)Nc2ccc3sc(-c4cc(C(=O)N=S(C)(C)=O)cnc4N)cc3c2)c1,20,inactive,inactive
CHEMBL6012223,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN(C)C[C@H](C)O)ccc2N3)cc1O,0.874,inactive,inactive
CHEMBL6012463,COCCOc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3F)c2c2c1OCCO2,275,inactive,inactive
CHEMBL6012967,CNCCN(c1cc2cc(-c3cnn(C)c3)cnc2cn1)c1cc(OC)cc(OC)c1F,1000,inactive,inactive
CHEMBL6014260,Cn1cc(-c2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2Cl)cn1,55.5,inactive,active
CHEMBL6014529,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC4CC4)ccc2N3)cc1O,1.03,inactive,inactive
CHEMBL6014699,CS(C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccccc4)ccc3s2)c1,73,inactive,inactive
CHEMBL6015647,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,10500,inactive,inactive
CHEMBL6015812,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CN3CCCC3)ccc1N2,7.27,inactive,active
CHEMBL6015815,O=C(Nc1ccc(F)cc1)C1(C(=O)Nc2ccc(Oc3ccnc4cc(OCCCN5CCS(=O)(=O)CC5)c5c(c34)OCCO5)c(F)c2)CC1,50,inactive,inactive
CHEMBL6015988,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC(C)(C)CN3CCCC3)ccc1N2,3.56,inactive,active
CHEMBL6016117,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(C)CC5)cc4)nc23)c1,100,inactive,inactive
CHEMBL6016133,CC(C)n1nc(-c2[nH]c3cc(-c4nncs4)ccc3c2Cl)c2c(N)ncnc21,712,inactive,active
CHEMBL6016400,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CN[C@H](C)C3CCCCC3)ccc1N2,1.83,inactive,inactive
CHEMBL6016767,CNC(=O)c1ccc2c(Cl)c(-c3csc4ncnc(N)c34)[nH]c2c1,30000,inactive,active
CHEMBL6017163,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(CN5CCN(C)CC5)cc4)n[nH]c3c2)c1Cl,600,inactive,inactive
CHEMBL6017407,COc1cc(OC)c(F)c(N(CC2CCC(=O)N2)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,7.94,inactive,inactive
CHEMBL6017984,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL6018228,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC3CCC3)ccc1N2,7.22,inactive,inactive
CHEMBL6018426,O=C(Nc1cc(F)cc(C(=O)c2ccc3ncc(N4CCOCC4)nc3c2)c1)c1cccc(C(F)(F)F)c1,100,inactive,active
CHEMBL6018757,Cn1nc(-c2cc3cccnc3[nH]2)c2c(N)ncnc21,30000,inactive,inactive
CHEMBL6019041,CCN1C[C@H]2C[C@@H](COc3cc4ncnc(Nc5ccc(Br)c(Cl)c5F)c4cc3OC)C[C@H]2C1,525,inactive,inactive
CHEMBL6019496,CC(C)n1nc(-c2ccc3cc(C(=O)Nc4nncs4)[nH]c3c2)c2c(N)ncnc21,690,inactive,active
CHEMBL6019512,CC(C)(C)n1nc(-c2ccc3cc(C(=O)NCCc4ccccc4)[nH]c3c2)c2c(N)ncnc21,30000,inactive,active
CHEMBL6019583,CNC(=O)c1[nH]c2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1C,456,inactive,active
CHEMBL6019859,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4cc(C)ccc4F)ccc3s2)c1,38,inactive,inactive
CHEMBL6019866,CCNC(=O)Nc1ccc(Oc2ccnc3cc(OC)c4c(c23)OCCO4)cc1Cl,50,inactive,active
CHEMBL6019888,CCN1CCN(Cc2ccc(C(=O)Nc3ccc(F)c(Nc4ncccc4-c4ncnc5[nH]cnc45)c3F)cc2C(F)(F)F)CC1,5380,inactive,inactive
CHEMBL6020102,COc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,525,inactive,inactive
CHEMBL6020273,COc1cc(OC)cc(N(CCNC(C)C)c2ccc3ncc(-c4cnn(C(C)C)c4)cc3n2)c1,16.6,inactive,active
CHEMBL6021114,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCCCC4)ccc2N3)cc1O,0.679,inactive,inactive
CHEMBL6022154,O=C(Nc1ccc(Oc2ncnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1)Nc1ccc(F)c(C(F)(F)F)c1,50,inactive,active
CHEMBL6022427,CSCC(CO)NCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,1.69,inactive,inactive
CHEMBL6022725,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCCOCC3CCCO3)ccc1N2,8.25,inactive,inactive
CHEMBL6022915,COc1cc(OC)c(Cl)c(-c2ccc3c(NC(=O)c4ccc(N5CCOCC5)cc4)n[nH]c3c2)c1Cl,600,inactive,active
CHEMBL6023077,COC(=O)c1ccc2cc(-c3nc(C(C)C)n4ccnc(N)c34)[nH]c2c1,2910,inactive,active
CHEMBL6023299,CC(C)n1nc(-c2cc3cccnc3[nH]2)c2c(N)nccc21,210,inactive,inactive
CHEMBL6024228,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNC3(C)CCC3)ccc1N2,7.75,inactive,inactive
CHEMBL6024367,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCOCC4)ccc2N3)cc1O,0.831,inactive,inactive
CHEMBL6024572,CNC(=O)c1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)n(C)c2c1,8590,inactive,inactive
CHEMBL6024677,COc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OC[C@@H]1C[C@@H]2CN(C(C)C)C[C@@H]2C1,525,inactive,inactive
CHEMBL6024780,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NCCO)ccc3c2Cl)c2c(N)ncnc21,1510,inactive,active
CHEMBL6025002,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1cncs1,2360,inactive,inactive
CHEMBL6025133,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC(C)C4CCCCC4)ccc2N3)cc1O,1.06,inactive,inactive
CHEMBL6025833,O=C(Nc1cccc(C(=O)c2ccc3ncc(N4CCCC4)nc3c2)c1)c1cccc(F)c1,100,inactive,inactive
CHEMBL6025844,CCn1nc(-c2ccc3cc(C(=O)NC)[nH]c3c2)c2c(N)ncnc21,7830,inactive,active
CHEMBL6025957,NC1(COc2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3c3c2OCCO3)CC1,50,inactive,active
CHEMBL6026003,O=C(Nc1ccc(F)cc1)Nc1ccc(F)c(C(=O)c2ccc3ncc(N4CCOCC4)nc3c2)c1,100,inactive,active
CHEMBL6026036,COCCN(c1cc(OC)cc(OC)c1)c1ccc2ncc(-c3cnn(C)c3)cc2n1,50.1,inactive,inactive
CHEMBL6026068,COc1cc(OC)cc(C(O)c2ccc3ncc(-c4cnn(C)c4)nc3n2)c1,1000,inactive,inactive
CHEMBL6026648,CCn1ccc(NC(=O)c2cc3ccc(-c4nn(C(C)(C)C)c5ncnc(N)c45)cc3[nH]2)n1,30000,inactive,active
CHEMBL6026841,CN(CCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2)C1CCC1,50,inactive,inactive
CHEMBL6026983,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)NCCOCCOCCN)cc3)n[nH]c2c1,2.8,inactive,active
CHEMBL6027090,COP(=O)(OC)c1cnc(N)c(-c2ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc2)c1,57,inactive,inactive
CHEMBL6027155,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CN4CCCC(OCC(F)(F)F)C4)ccc2N3)cc1O,1.2,inactive,inactive
CHEMBL6028479,CS(=O)(=O)N1CCC(n2nc(-c3[nH]c4ccccc4c3Cl)c3c(N)ncnc32)CC1,30000,inactive,inactive
CHEMBL6028594,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)C=CCN(C)C,875,inactive,active
CHEMBL6028746,CNC(=O)c1[nH]c2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)ccc2c1Cl,3410,inactive,active
CHEMBL6028779,COc1cc2c(Nc3ccc(F)cc3F)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,50,inactive,inactive
CHEMBL6028993,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NCCOC(F)(F)F)ccc3c2Cl)c2c(N)ncnc21,10600,inactive,active
CHEMBL6029089,COc1cc2c(Nc3ccccc3Br)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,525,inactive,inactive
CHEMBL6029379,CS(C)(=O)=NC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)ccc3s2)c1,27,inactive,inactive
CHEMBL6029691,COCCN(C)CCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL6029995,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)c4cc(C(F)(F)F)ccc4F)ccc3s2)c1,29,inactive,inactive
CHEMBL6030116,CNC(=O)c1ccc2cc(-c3nn(C4CC4)c4ncnc(N)c34)[nH]c2c1,30000,inactive,active
CHEMBL6030400,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)c(O)c5)CC4)cc3)c2cc1OC,50,inactive,active
CHEMBL6031371,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC[C@@H]4CCN(C(=O)OC(C)(C)C)C[C@H]4O)ccc2N3)cc1O,1.17,inactive,inactive
CHEMBL6031757,Cc1ccc(Nc2ncccc2-c2ncnc3[nH]cnc23)cc1NC(=O)c1cccc(C(F)(F)F)c1,800,inactive,active
CHEMBL6032046,CC(C)NC(=O)c1cc2ccc(-c3nn(C(C)(C)C)c4ncnc(N)c34)cc2[nH]1,30000,inactive,active
CHEMBL6032123,CC(C)CNC(=O)Nc1ccc(Oc2ccnc3cc(OCCCN4CCOCC4)c4c(c23)OCCO4)cc1Cl,50,inactive,inactive
CHEMBL6032661,O=C(Nc1ccc(F)c(Nc2ncccc2-c2ncnc3[nH]cnc23)c1F)c1ccc(N2CCSCC2)c(C(F)(F)F)c1,4980,inactive,inactive
CHEMBL6033097,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NCCCN4CCOCC4)ccc3c2Cl)c2c(N)ncnc21,30000,inactive,inactive
CHEMBL6033794,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNc3ccccc3F)ccc1N2,70,inactive,inactive
CHEMBL6033887,CNC(=O)c1ccccc1Sc1ccc2c(C#Cc3ccc(NC(=O)OCCOCCOCCOCCOC)cc3)n[nH]c2c1,6.4,inactive,active
CHEMBL6034136,COc1cc(OC)cc(N(CCO)c2ccc3ncc(-c4ccncc4)cc3n2)c1,77.6,inactive,inactive
CHEMBL6034712,COC(=O)c1cnc(N)c(-c2cc3cc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)ccc3s2)c1,45,inactive,inactive
CHEMBL6034743,Cn1cc(-c2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3)c2N)cn1,215,inactive,inactive
CHEMBL6035754,Cc1ccc(F)c(NC(=O)Nc2ccc3sc(-c4cc(C(=O)N=S(C)(C)=O)cnc4N)cc3c2)c1,17,inactive,inactive
CHEMBL6035994,CC(C)(C)n1nc(-c2[nH]c3cc(C(=O)NC4CCOCC4)ccc3c2Cl)c2c(N)ncnc21,30000,inactive,active
CHEMBL6036526,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CN3CCN(CCO)CC3)ccc1N2,10,inactive,inactive
CHEMBL6036744,COc1cc(OC)cc(C(=O)c2ccc3ncc(N4CCOCC4)cc3n2)c1,10000,inactive,inactive
CHEMBL6036891,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNc3ccn(C)n3)ccc1N2,8.78,inactive,active
CHEMBL6037000,CC(C)(C#N)c1cccc(C(=O)Nc2c(F)ccc(Nc3ncccc3-c3ncnc4[nH]cnc34)c2F)c1,8500,inactive,inactive
CHEMBL6037104,CC(C)(O)c1ccc2c(Cl)c(-c3nn(C(C)(C)C)c4ncnc(N)c34)[nH]c2c1,30000,inactive,active
CHEMBL6037276,Cc1ccc(F)c(NC(=O)Nc2ccc3sc(-c4cc(B5OC(C)(C)C(C)(C)O5)cnc4N)cc3c2)c1,10,inactive,inactive
CHEMBL6037326,COCCOc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(F)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL6037332,COc1cc(C)cc2c(=O)c3ccc(B4OC(C)(C)C(C)(C)O4)cc3oc12,10000,inactive,inactive
CHEMBL6037461,COc1cc2c(Nc3cc(F)c(Br)c(Cl)c3)ncnc2cc1O[C@@H]1CO[C@@H]2[C@H]1OC[C@H]2F,50,inactive,inactive
CHEMBL6037492,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cncc(C(=O)N=S3(=O)CCN(C(=O)NCCCC(=O)NCC(O)CO)CC3)c2)c1,4,inactive,inactive
CHEMBL6037513,O=C(Nc1ccc(F)c(Oc2ccc3ncc(N4CCOCC4)nc3c2)c1)Nc1ccc(Cl)c(C(F)(F)F)c1,100,inactive,active
CHEMBL6037624,CC(C)(C)n1nc(-c2ccc3cc(C(=O)Nc4nccs4)[nH]c3c2)c2c(N)ncnc21,23900,inactive,active
CHEMBL6037796,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)O)CC4)cc3)c2cc1OC,10000,inactive,inactive
CHEMBL6038008,CCOc1cc2ncnc(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c2c2c1OCCO2,50,inactive,active
CHEMBL6038302,CCN(CCO)C(=O)c1ccc2c(c1)NC(=O)c1c(Nc3cc(O)c(C)cc3F)ccnc1N2,1.79,inactive,inactive
CHEMBL6038766,COc1cc2c(Nc3ccc(F)c(Cl)c3F)ncnc2cc1OC[C@@H]1CN2CCOCC2CO1,50,inactive,active
CHEMBL6038811,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(CCO)CC5)cc4)nc23)c1,100,inactive,inactive
CHEMBL6039026,COc1cc(OC)c(Cl)c(-c2cc3cnc(Nc4ccc(OCCN5CCCC5)cc4)nc3n3cnnc23)c1,7.1,inactive,inactive
CHEMBL6039280,Nc1ncc(B(O)O)cc1-c1cc2cc(NC(=O)Nc3ccccc3)ccc2s1,138,inactive,inactive
CHEMBL6039331,Cc1cccc(NC(=O)Nc2ccc(Oc3ccnc(-c4cc(C(=O)N=S(C)(=O)CCCC(=O)O)c[nH]4)c3)cc2)c1,19,inactive,active
CHEMBL6039455,CC(C)(C)n1nc(-c2[nH]c3cccc(Cl)c3c2Cl)c2c(N)ncnc21,30000,inactive,active
CHEMBL6039513,COc1cc(OC)cc(N(CCN(CCNC(C)C)C(C)C)c2ccc3ncc(-c4cnn(C)c4)cc3n2)c1,50.1,inactive,active
CHEMBL6039629,COCCOc1cc2ncnc(Nc3ccc(NC(=O)Nc4cc(C)no4)c(Cl)c3)c2c2c1OCCO2,50,inactive,active
CHEMBL6040123,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCCO)ccc1N2,24.3,inactive,inactive
CHEMBL6040277,Cc1cc(F)c(Nc2ccnc3c2C(=O)Nc2cc(CNC4CCC4)ccc2N3)cc1O,1.01,inactive,inactive
CHEMBL6040388,COc1cc(O)cc(Nc2ccnc3c2C(=O)Nc2cc(C#N)ccc2N3)c1,37.8,inactive,inactive
CHEMBL6040662,COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)cc3F)c2c2c1OCCO2,275,inactive,inactive
CHEMBL6040861,COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OC1CC2CCC(C1)N2C,10500,inactive,inactive
CHEMBL6041564,COc1cc2c(Nc3cc(Cl)c(Cl)cc3F)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,50,inactive,inactive
CHEMBL6041855,COc1cc2c(Nc3cc(Cl)c(Br)cc3F)ncnc2cc1OC[C@H]1C[C@@H]2CN(C)C[C@@H]2C1,50,inactive,inactive
CHEMBL6042253,CNC(=O)c1ccc2c(Cl)c(-c3nn(C(C)C)c4c(Cl)cnc(N)c34)[nH]c2c1,5200,inactive,active
CHEMBL6042525,CN(C)CCOc1cccc2c(=O)c3ccc(Oc4cccc(C(=O)Nc5ccccc5)c4)cc3oc12,5500,inactive,active
CHEMBL6042751,COc1ccccc1CNCc1ccc2c(c1)NC(=O)c1c(Nc3cc(O)ccc3C)ccnc1N2,8.2,inactive,inactive
CHEMBL6043032,COc1cc(OC)cc(N(CCCO)c2ccc3ncc(-c4cnn(C)c4)c(Cl)c3n2)c1,15.8,inactive,inactive
CHEMBL6043372,Cc1ccc(O)cc1Nc1ccnc2c1C(=O)Nc1cc(CNCc3ccccc3F)ccc1N2,5.61,inactive,inactive
